1326,5,7,11,18,21
1325,5,10,18,23,35
1324,3,21,22,24,30
1323,5,8,14,25,30
1322,9,15,16,26,32
1321,5,6,14,19,24
1320,7,13,19,20,33
1319,3,12,27,30,36
1318,1,5,16,28,30
1317,8,13,15,20,23
1316,11,14,23,28,31
1315,2,21,27,32,34
1314,5,8,15,17,33
1313,11,13,18,28,30
1312,4,5,6,7,9
1311,5,20,24,28,29
1310,7,11,13,27,33
1309,4,8,25,33,35
1308,3,4,19,23,30
1307,6,9,16,19,29
1306,5,12,16,19,21
1305,6,9,20,21,25
1304,10,16,19,20,35
1303,2,11,12,20,21
1302,5,14,21,24,29
1301,3,5,16,23,34
1300,14,16,26,28,36
1299,4,14,16,22,32
1298,3,11,12,14,25
1297,1,2,11,18,29
1296,9,21,24,25,29
1295,11,13,16,28,29
1294,1,2,3,14,25
1293,1,6,7,14,21
1292,7,9,16,18,22
1291,10,16,22,25,32
1290,9,13,24,31,33
1289,6,9,11,17,26
1288,2,15,16,19,35
1287,7,8,17,23,31
1286,2,13,14,19,26
1285,14,15,19,22,23
1284,6,7,19,20,35
1283,13,16,24,25,33
1282,2,4,14,31,35
1281,7,9,12,13,29
1280,1,9,19,29,33
1279,3,8,12,22,30
1278,10,13,24,26,31
1277,13,14,31,32,35
1276,8,9,18,24,35
1275,1,25,27,30,31
1274,4,15,22,25,32
1273,5,16,17,24,25
1272,3,9,15,19,34
1271,1,4,7,22,23
1270,3,14,33,35,36
1269,11,19,24,30,36
1268,4,5,16,23,33
1267,7,13,20,26,34
1266,7,11,24,25,32
1265,2,8,16,33,34
1264,5,14,23,24,28
1263,2,15,19,23,30
1262,10,13,14,30,36
1261,16,21,25,26,33
1260,5,13,25,32,35
1259,8,17,19,27,30
1258,3,13,28,32,33
1257,2,9,12,15,23
1256,6,13,19,29,32
1255,7,22,24,27,30
1254,9,12,15,33,36
1253,5,6,11,12,24
1252,1,3,7,25,30
1251,7,11,18,23,27
1250,6,12,16,20,29
1249,4,10,22,26,34
1248,5,8,9,16,20
1247,7,13,14,20,31
1246,11,14,16,21,28
1245,8,21,27,34,35
1244,3,10,12,14,32
1243,6,19,23,27,28
1242,5,8,16,22,23
1241,8,13,26,27,30
1240,3,18,27,31,33
1239,2,6,10,23,36
1238,1,3,12,14,26
1237,15,17,18,24,25
1236,5,6,14,15,31
1235,2,15,19,23,25
1234,2,6,16,34,35
1233,9,16,23,28,35
1232,5,16,21,25,26
1231,3,19,20,23,34
1230,11,15,28,33,35
1229,11,14,17,25,26
1228,8,19,21,28,36
1227,2,21,32,33,36
1226,6,11,30,31,34
1225,14,24,27,31,32
1224,2,9,10,31,36
1223,3,5,10,26,30
1222,9,18,19,21,34
1221,6,8,21,27,33
1220,9,14,18,20,33
1219,3,4,9,15,30
1218,16,19,22,29,30
1217,2,3,6,11,20
1216,9,19,22,23,33
1215,8,11,12,22,23
1214,6,16,22,30,34
1213,4,6,19,20,33
1212,5,9,25,35,36
1211,2,9,17,21,28
1210,9,10,15,19,30
1209,1,5,17,23,30
1208,4,8,16,20,33
1207,14,25,26,31,36
1206,1,4,12,14,31
1205,3,5,16,35,36
1204,10,16,20,21,26
1203,6,7,12,16,34
1202,7,8,13,17,33
1201,4,7,22,27,34
1200,4,17,20,23,26
1199,14,21,23,25,36
1198,1,6,33,35,36
1197,1,2,3,9,19
1196,18,23,24,27,34
1195,10,18,27,32,33
1194,3,6,7,22,30
1193,13,16,27,33,34
1192,15,18,19,30,35
1191,1,5,10,19,27
1190,14,15,18,32,34
1189,12,24,25,29,31
1188,12,15,18,19,33
1187,4,14,18,30,35
1186,1,11,26,27,30
1185,1,15,18,19,33
1184,21,22,23,28,33
1183,3,10,26,32,33
1182,6,13,25,27,30
1181,9,14,18,31,35
1180,2,9,16,18,32
1179,1,3,16,17,24
1178,5,6,10,16,36
1177,13,14,27,30,31
1176,1,15,25,29,31
1175,3,5,15,22,25
1174,5,6,9,12,36
1173,21,22,25,29,34
1172,9,14,16,33,34
1171,13,20,22,28,33
1170,7,9,21,24,28
1169,1,14,18,25,33
1168,2,10,17,23,24
1167,9,15,22,23,34
1166,17,21,26,28,35
1165,13,18,19,21,31
1164,9,13,15,16,28
1163,7,20,21,35,36
1162,4,6,15,19,30
1161,5,12,21,31,36
1160,3,6,10,17,25
1159,1,4,18,23,24
1158,3,5,20,26,31
1157,6,12,13,15,20
1156,2,3,13,20,35
1155,7,12,16,18,36
1154,1,11,12,20,23
1153,7,9,13,28,32
1152,7,13,24,25,28
1151,9,11,13,18,36
1150,7,8,12,23,30
1149,8,10,24,25,32
1148,3,12,16,25,30
1147,1,12,22,28,32
1146,5,22,25,28,31
1145,9,18,23,33,35
1144,8,15,27,29,32
1143,7,12,16,19,33
1142,9,18,19,27,33
1141,11,23,24,26,27
1140,4,7,8,18,31
1139,4,14,21,33,35
1138,5,8,9,15,36
1137,3,4,8,11,33
1136,14,17,26,28,34
1135,7,11,23,30,32
1134,1,7,9,27,35
1133,4,10,12,29,32
1132,3,9,11,14,16
1131,1,8,11,16,30
1130,2,15,16,24,27
1129,7,14,27,31,36
1128,1,5,14,24,33
1127,16,17,25,28,30
1126,5,15,20,23,31
1125,13,22,24,27,34
1124,5,6,9,10,12
1123,8,15,21,32,33
1122,9,18,19,20,27
1121,3,7,15,20,31
1120,6,10,13,27,36
1119,7,13,15,23,28
1118,1,12,17,20,31
1117,7,9,22,23,36
1116,2,6,17,29,33
1115,3,9,14,19,20
1114,2,3,15,31,36
1113,1,2,7,20,28
1112,3,9,14,26,34
1111,5,7,14,25,33
1110,10,14,18,27,30
1109,9,20,32,34,35
1108,5,20,21,22,34
1107,8,20,24,26,30
1106,4,10,15,21,27
1105,1,4,12,23,30
1104,3,19,25,29,31
1103,1,6,7,8,33
1102,12,17,25,32,33
1101,11,15,17,21,23
1100,8,12,21,25,28
1099,4,8,13,18,30
1098,6,8,10,24,26
1097,1,2,13,28,32
1096,4,7,16,18,20
1095,6,12,21,22,24
1094,10,12,16,23,24
1093,3,24,26,28,32
1092,8,14,15,31,33
1091,1,2,7,26,32
1090,7,10,16,18,23
1089,2,10,11,15,26
1088,9,30,33,34,36
1087,13,18,21,23,24
1086,1,7,13,15,35
1085,6,8,15,17,33
1084,3,9,11,16,19
1083,1,3,17,24,36
1082,2,7,9,22,29
1081,3,5,8,25,27
1080,4,10,13,23,26
1079,18,22,23,25,33
1078,4,19,30,32,34
1077,4,5,9,14,25
1076,1,3,18,21,30
1075,3,18,24,33,34
1074,3,6,9,20,22
1073,7,15,16,21,33
1072,6,14,23,30,36
1071,5,24,27,32,34
1070,8,19,22,30,33
1069,5,6,17,23,26
1068,1,10,30,32,34
1067,3,6,18,26,27
1066,9,10,15,18,19
1065,4,6,14,15,23
1064,1,8,9,13,14
1063,1,16,29,34,36
1062,2,11,17,19,28
1061,1,4,20,25,36
1060,6,8,13,22,33
1059,6,22,28,32,35
1058,1,3,8,9,24
1057,3,11,19,21,31
1056,6,19,22,24,30
1055,5,10,12,28,29
1054,10,12,23,33,36
1053,5,11,14,29,35
1052,1,3,11,14,33
1051,11,14,19,24,29
1050,3,4,20,21,23
1049,2,3,25,27,35
1048,4,7,11,18,29
1047,3,13,28,35,36
1046,9,10,21,24,27
1045,12,23,26,27,34
1044,9,10,14,17,32
1043,12,27,29,31,36
1042,17,21,24,26,27
1041,4,9,20,26,36
1040,10,11,14,19,32
1039,9,18,20,28,34
1038,1,4,10,17,25
1037,3,11,23,32,34
1036,5,8,13,33,34
1035,1,21,26,29,30
1034,4,5,19,20,23
1033,4,9,16,30,34
1032,7,10,28,32,33
1031,2,20,25,30,34
1030,11,17,19,28,36
1029,1,2,4,6,7
1028,4,8,29,34,36
1027,15,19,21,29,31
1026,8,9,19,21,34
1025,3,20,30,31,32
1024,6,8,21,27,36
1023,3,11,18,32,35
1022,2,19,33,34,36
1021,19,20,23,24,25
1020,12,13,14,21,26
1019,15,16,20,23,35
1018,4,18,25,31,35
1017,16,25,30,33,36
1016,4,22,23,30,31
1015,7,24,29,35,36
1014,3,5,19,22,27
1013,2,4,21,33,35
1012,4,7,15,34,36
1011,9,16,21,29,30
1010,1,3,11,19,25
1009,13,15,20,27,33
1008,5,10,16,24,36
1007,9,20,24,28,36
1006,2,4,12,19,27
1005,12,22,26,27,31
1004,4,10,16,22,27
1003,8,11,16,18,34
1002,2,16,23,33,36
1001,1,3,4,32,33
1000,5,9,10,15,32
999,3,8,13,19,35
998,1,5,10,20,32
997,11,12,15,18,27
996,4,10,11,24,30
995,4,5,20,33,35
994,4,10,22,31,33
993,1,9,10,31,36
992,15,19,22,31,33
991,3,4,7,26,33
990,1,6,16,17,25
989,8,9,13,17,31
988,16,18,21,23,35
987,13,21,27,28,36
986,11,26,29,30,36
985,13,22,29,32,35
984,1,3,21,24,33
983,5,15,17,18,19
982,3,4,7,11,20
981,2,9,16,18,35
980,1,3,6,7,30
979,17,20,24,31,33
978,7,11,30,31,34
977,2,5,9,10,12
976,4,10,11,27,31
975,12,15,20,22,36
974,2,12,21,27,33
973,6,8,26,31,34
972,1,6,10,12,29
971,4,13,23,25,27
970,1,14,15,23,24
969,18,24,27,32,33
968,9,10,23,25,33
967,11,12,25,28,35
966,8,11,23,35,36
965,2,24,26,27,31
964,3,11,19,34,35
963,10,14,21,24,29
962,11,12,14,18,24
961,2,17,22,24,28
960,1,8,15,19,24
959,14,17,21,26,32
958,13,19,21,33,35
957,11,15,22,32,33
956,2,3,14,24,33
955,4,7,11,17,31
954,3,17,23,28,35
953,11,15,17,21,34
952,1,2,3,16,35
951,6,11,23,28,36
950,5,14,20,25,26
949,2,5,14,18,36
948,5,20,21,31,32
947,2,9,25,33,35
946,1,12,18,34,35
945,5,16,19,21,33
944,9,13,16,21,23
943,5,14,18,23,32
942,3,18,20,22,35
941,1,2,19,25,34
940,5,14,19,30,36
939,10,15,24,28,33
938,5,9,19,24,35
937,3,11,15,17,18
936,4,20,21,33,36
935,12,15,16,18,28
934,2,4,7,18,34
933,14,18,26,28,35
932,20,23,24,27,34
931,5,16,18,30,33
930,11,22,26,29,36
929,3,26,28,33,36
928,2,19,20,25,26
927,3,5,12,20,32
926,7,23,25,27,34
925,6,8,26,28,33
924,7,10,16,24,35
923,3,9,14,15,23
922,7,8,29,32,33
921,4,8,28,34,36
920,7,9,18,23,34
919,9,11,22,27,33
918,3,4,6,8,11
917,2,18,20,26,32
916,7,13,15,20,24
915,3,4,8,16,35
914,24,27,29,33,36
913,4,11,18,23,28
912,7,20,23,28,29
911,9,20,22,25,30
910,6,19,24,27,34
909,9,18,21,27,28
908,10,13,19,29,35
907,4,7,23,24,32
906,1,4,7,16,20
905,5,8,23,24,28
904,1,11,20,30,35
903,3,16,17,30,36
902,5,8,20,31,33
901,9,19,22,28,30
900,8,9,30,31,34
899,2,5,6,12,14
898,1,7,8,20,24
